RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
102001,0,United States,country,,234378.0,234436.0,234863.0,235971.0,235960.0,236877.0,237309.0,240013.0,242253.0,244310.0,245267.0,245745.0,246228.0,247610.0,249817.0,252086.0,252971.0,253755.0,255531.0,258634.0,259946.0,256878.0,253956.0,256874.0,264815.0,274210.0,280404.0,285157.0,287101.0,287734.0,289798.0,294522.0,301306.0,306673.0,310327.0,312626.0,314728.0,316990.0,319932.0,323927.0,326891.0,328429.0,331991.0,338285.0,347768.0,354631.0,356656.0,351762.0,345682.0,341608.0,340290.0,336671.0,331705.0,329063.0,331999.0,336883.0,341939.0,346372.0,350871.0,354217.0
394913,1,"New York, NY",msa,NY,400800.0,404146.0,403580.0,406070.0,401080.0,399944.0,400214.0,401056.0,403391.0,401918.0,403827.0,403176.0,403746.0,403356.0,407792.0,412114.0,416813.0,419358.0,421847.0,424214.0,427895.0,427946.0,424706.0,419260.0,420836.0,431685.0,446809.0,461539.0,468669.0,472324.0,475257.0,478854.0,485229.0,488024.0,493278.0,498081.0,503734.0,508223.0,510583.0,511071.0,511422.0,511822.0,514873.0,519310.0,529495.0,539916.0,547968.0,552128.0,551685.0,546829.0,538620.0,530968.0,525568.0,523111.0,519835.0,521342.0,526289.0,539445.0,551965.0,565218.0
753899,2,"Los Angeles, CA",msa,CA,631117.0,627870.0,629245.0,629492.0,628130.0,624433.0,622173.0,625413.0,629176.0,629487.0,630333.0,634886.0,636457.0,640431.0,641041.0,645772.0,650837.0,657499.0,662447.0,665627.0,658956.0,651641.0,648366.0,662575.0,685312.0,707413.0,721032.0,728164.0,729065.0,731149.0,740201.0,753350.0,771106.0,786810.0,800771.0,805615.0,809437.0,813116.0,821054.0,826944.0,837895.0,845168.0,856384.0,869871.0,891796.0,905368.0,903656.0,886691.0,871170.0,859522.0,854161.0,848088.0,839347.0,835477.0,834076.0,838364.0,838868.0,844991.0,858806.0,872438.0
394463,3,"Chicago, IL",msa,IL,222600.0,222529.0,224157.0,229042.0,229386.0,230708.0,232848.0,236248.0,236560.0,234462.0,230765.0,229182.0,228151.0,229694.0,232791.0,236253.0,238068.0,238409.0,239111.0,243064.0,245839.0,244085.0,237528.0,237684.0,244606.0,254831.0,261268.0,263362.0,264831.0,264516.0,265755.0,267967.0,270746.0,274054.0,275169.0,274625.0,272975.0,273763.0,276106.0,280035.0,281987.0,283404.0,284335.0,285455.0,289058.0,291767.0,296563.0,295671.0,293226.0,289291.0,286513.0,285583.0,284087.0,283420.0,284389.0,286233.0,288824.0,291814.0,297781.0,303263.0
394514,4,"Dallas, TX",msa,TX,259837.0,254789.0,253209.0,253605.0,254703.0,253943.0,254006.0,254938.0,257231.0,261637.0,264046.0,265960.0,265459.0,263606.0,264611.0,265365.0,266972.0,268610.0,270040.0,270671.0,271723.0,270327.0,271858.0,276356.0,284728.0,290268.0,295058.0,299703.0,301083.0,300929.0,305124.0,310951.0,318461.0,327878.0,336913.0,344817.0,346016.0,346937.0,349192.0,354770.0,359107.0,363678.0,368887.0,375862.0,389360.0,402992.0,410889.0,409324.0,403170.0,396282.0,391762.0,387997.0,380403.0,374146.0,372675.0,374238.0,376609.0,378952.0,385149.0,389748.0
394692,5,"Houston, TX",msa,TX,222915.0,221123.0,220802.0,221757.0,222317.0,222748.0,223497.0,225955.0,227575.0,230125.0,231142.0,231863.0,231898.0,230784.0,230156.0,230161.0,232428.0,234452.0,236729.0,236626.0,236751.0,233709.0,234084.0,240544.0,249259.0,253768.0,255829.0,260023.0,263362.0,264926.0,268298.0,274700.0,281707.0,287582.0,291781.0,294192.0,295027.0,293032.0,295469.0,300693.0,305970.0,309829.0,314070.0,316842.0,323398.0,328558.0,334616.0,335171.0,330186.0,326734.0,322457.0,321077.0,316114.0,314089.0,312739.0,313522.0,314446.0,317521.0,320338.0,323789.0
395209,6,"Washington, DC",msa,VA,386039.0,384807.0,388129.0,386927.0,391337.0,393820.0,397596.0,397832.0,398437.0,396697.0,395673.0,395274.0,396772.0,397481.0,401708.0,405457.0,410069.0,408669.0,412079.0,417379.0,422421.0,420262.0,413533.0,417829.0,427117.0,441379.0,446348.0,447345.0,444262.0,441499.0,440192.0,444234.0,450375.0,459628.0,465325.0,468065.0,466558.0,467024.0,470321.0,472650.0,471083.0,464845.0,466980.0,478133.0,496349.0,509732.0,511580.0,505533.0,498300.0,492509.0,491807.0,489116.0,483781.0,477832.0,481954.0,490317.0,501989.0,509943.0,518500.0,522499.0
394974,7,"Philadelphia, PA",msa,PA,228014.0,229255.0,230080.0,232004.0,232057.0,232742.0,233802.0,237250.0,239606.0,239567.0,238935.0,239933.0,242024.0,241667.0,241790.0,243384.0,245811.0,248721.0,250154.0,254048.0,260250.0,259200.0,254552.0,251672.0,257637.0,267879.0,272303.0,274853.0,275378.0,276585.0,277696.0,278054.0,279373.0,280300.0,284292.0,287500.0,292574.0,292425.0,293127.0,293014.0,293615.0,294262.0,293972.0,296047.0,300205.0,308019.0,315658.0,318530.0,318387.0,316661.0,317010.0,317861.0,317561.0,316495.0,316998.0,319144.0,320496.0,323125.0,327813.0,333762.0
394856,8,"Miami, FL",msa,FL,263993.0,264469.0,268275.0,271919.0,272810.0,272192.0,272120.0,276097.0,277921.0,277235.0,275178.0,276443.0,278736.0,280787.0,284084.0,287467.0,288667.0,288692.0,291228.0,296627.0,301523.0,301916.0,300096.0,301961.0,308742.0,316414.0,321903.0,324530.0,327390.0,331039.0,336264.0,339287.0,343284.0,344064.0,347598.0,348132.0,351475.0,354195.0,357952.0,362960.0,369748.0,376202.0,384074.0,392238.0,398351.0,406596.0,412161.0,415292.0,413043.0,411383.0,414163.0,415000.0,412361.0,414113.0,419472.0,429720.0,437457.0,442909.0,448484.0,449876.0
394347,9,"Atlanta, GA",msa,GA,222542.0,224627.0,228694.0,231310.0,230713.0,230341.0,230802.0,233073.0,233601.0,235392.0,236329.0,238044.0,239283.0,241153.0,243796.0,246889.0,248745.0,249675.0,251511.0,253801.0,256539.0,251739.0,248881.0,250435.0,261141.0,270856.0,278549.0,282180.0,283090.0,284200.0,287356.0,293177.0,299027.0,304878.0,311709.0,317006.0,320745.0,324697.0,331774.0,340084.0,345181.0,346928.0,349608.0,353591.0,359958.0,367715.0,373573.0,374800.0,371753.0,368077.0,364931.0,361297.0,358457.0,354673.0,354917.0,355897.0,359035.0,360371.0,365486.0,369822.0
394404,10,"Boston, MA",msa,MA,437504.0,434825.0,436226.0,435424.0,434561.0,435032.0,438160.0,443671.0,443960.0,447947.0,448018.0,449556.0,446147.0,447175.0,450005.0,451850.0,455653.0,458161.0,465007.0,474099.0,485745.0,485370.0,479392.0,475705.0,486122.0,503843.0,512704.0,514555.0,513114.0,512752.0,522042.0,529869.0,543218.0,552047.0,561506.0,565010.0,565360.0,561873.0,562726.0,567015.0,572456.0,572368.0,572767.0,581467.0,599836.0,616400.0,628630.0,629591.0,624104.0,614660.0,609560.0,608920.0,600914.0,592178.0,583168.0,592313.0,605126.0,621006.0,629324.0,638940.0
394976,11,"Phoenix, AZ",msa,AZ,264513.0,265296.0,265235.0,266255.0,266848.0,267897.0,268234.0,269047.0,270273.0,272172.0,274100.0,276339.0,279370.0,282317.0,285643.0,287329.0,289342.0,292366.0,296880.0,301427.0,301573.0,299095.0,298805.0,304281.0,313465.0,321780.0,328246.0,333056.0,335679.0,340412.0,347221.0,356645.0,365429.0,376313.0,386436.0,396546.0,403926.0,411964.0,419234.0,425955.0,431779.0,437658.0,446244.0,457442.0,468786.0,479245.0,484841.0,482375.0,472347.0,460582.0,454395.0,447153.0,437562.0,429692.0,426098.0,428677.0,429936.0,432043.0,437173.0,439710.0
395057,12,"San Francisco, CA",msa,CA,846934.0,840933.0,844780.0,844843.0,837505.0,827856.0,829212.0,836683.0,846385.0,851713.0,852607.0,843924.0,831895.0,827218.0,840179.0,848086.0,852871.0,846909.0,850444.0,854305.0,853653.0,841678.0,844645.0,870499.0,905971.0,929557.0,927636.0,929152.0,926684.0,938387.0,947574.0,968575.0,1011706.0,1050154.0,1076585.0,1075730.0,1072396.0,1069169.0,1071460.0,1068714.0,1053958.0,1047405.0,1060929.0,1095651.0,1143976.0,1176303.0,1184669.0,1146490.0,1090806.0,1067435.0,1066299.0,1074013.0,1044399.0,1014644.0,984962.0,996992.0,1007929.0,1032354.0,1051469.0,1066722.0
395025,13,"Riverside, CA",msa,CA,351265.0,353981.0,353741.0,354041.0,351734.0,352301.0,353360.0,354688.0,355148.0,356495.0,359017.0,361427.0,364217.0,367503.0,370488.0,372014.0,371490.0,372383.0,373663.0,376475.0,375301.0,374803.0,377235.0,385405.0,396604.0,407627.0,417202.0,424131.0,430008.0,433296.0,438273.0,446138.0,456617.0,466828.0,475237.0,483502.0,491184.0,495988.0,501033.0,505851.0,515206.0,523582.0,529920.0,536915.0,547119.0,557055.0,561529.0,553506.0,546847.0,538927.0,536401.0,525336.0,519023.0,512298.0,515565.0,515677.0,520804.0,524836.0,528159.0,528842.0
394532,14,"Detroit, MI",msa,MI,176669.0,174903.0,174089.0,174218.0,175394.0,174322.0,176406.0,178011.0,179447.0,180992.0,182534.0,184548.0,183730.0,184234.0,185126.0,186507.0,186360.0,187228.0,187046.0,191530.0,195788.0,193005.0,192750.0,194809.0,203019.0,207498.0,208588.0,210920.0,210647.0,210249.0,208672.0,210111.0,215215.0,222363.0,225291.0,226280.0,225293.0,227683.0,227747.0,229116.0,227832.0,227520.0,228230.0,229450.0,233843.0,237403.0,243058.0,243957.0,242448.0,238680.0,237447.0,235425.0,231939.0,226597.0,228839.0,231227.0,236596.0,237808.0,243519.0,245855.0
395078,15,"Seattle, WA",msa,WA,440676.0,436309.0,434943.0,433806.0,434089.0,435785.0,443015.0,450447.0,455429.0,460638.0,460020.0,460163.0,456333.0,457676.0,461097.0,462987.0,470174.0,473989.0,481423.0,486213.0,492194.0,488807.0,491743.0,498166.0,514267.0,528658.0,540091.0,547765.0,544633.0,548091.0,552091.0,571956.0,589609.0,612287.0,623039.0,631555.0,629308.0,627634.0,629336.0,632391.0,638106.0,633841.0,643363.0,663616.0,696840.0,718217.0,717686.0,699565.0,676094.0,664298.0,665296.0,659071.0,650200.0,641384.0,637716.0,635967.0,635378.0,645970.0,659896.0,672327.0
394865,16,"Minneapolis, MN",msa,MN,246302.0,247084.0,250840.0,253502.0,256058.0,257558.0,260029.0,263540.0,264827.0,266311.0,266122.0,266395.0,267373.0,268171.0,270293.0,271908.0,274353.0,274147.0,275455.0,277667.0,282289.0,281549.0,280826.0,282308.0,289802.0,295637.0,301366.0,303173.0,304971.0,303606.0,303874.0,306102.0,311994.0,317666.0,323056.0,324922.0,328088.0,329088.0,331293.0,330820.0,330786.0,330616.0,330016.0,331815.0,336501.0,344323.0,350606.0,352252.0,350231.0,347976.0,345446.0,342960.0,337833.0,336707.0,335285.0,336413.0,337540.0,340768.0,348770.0,352713.0
395056,17,"San Diego, CA",msa,CA,571266.0,572923.0,570780.0,566888.0,562662.0,567403.0,570836.0,571348.0,569161.0,566669.0,572262.0,571472.0,575465.0,571447.0,575657.0,581828.0,584380.0,590512.0,592422.0,596345.0,593416.0,583794.0,584274.0,596294.0,617376.0,635107.0,643918.0,649727.0,653392.0,655886.0,666483.0,679874.0,696899.0,710910.0,726717.0,736859.0,735970.0,736394.0,741253.0,753615.0,759734.0,767240.0,779035.0,797573.0,818806.0,837422.0,836017.0,823139.0,804053.0,796719.0,793240.0,788886.0,778879.0,777206.0,782237.0,796321.0,806008.0,817141.0,827748.0,841505.0
395148,18,"Tampa, FL",msa,FL,208170.0,208196.0,209311.0,211188.0,212299.0,213026.0,213529.0,214175.0,214971.0,215277.0,216569.0,218626.0,221011.0,222916.0,224429.0,225328.0,227253.0,229537.0,232361.0,233361.0,235283.0,235540.0,236244.0,236968.0,241918.0,249187.0,254892.0,259237.0,260738.0,264371.0,266610.0,269692.0,272624.0,278011.0,284153.0,288609.0,293272.0,297520.0,303665.0,310090.0,317712.0,326223.0,335129.0,343900.0,351911.0,360834.0,368286.0,372588.0,370375.0,366036.0,364121.0,360755.0,359931.0,356444.0,358674.0,361831.0,364832.0,365822.0,366072.0,366860.0
394530,19,"Denver, CO",msa,CO,400319.0,398150.0,398496.0,397766.0,398433.0,398161.0,398790.0,399701.0,402051.0,406140.0,407796.0,411087.0,412326.0,412987.0,414314.0,416808.0,417984.0,419886.0,421583.0,428168.0,427918.0,425953.0,422863.0,429203.0,438737.0,449438.0,459156.0,465402.0,466323.0,462680.0,466354.0,477086.0,495698.0,511754.0,525566.0,532746.0,537710.0,540270.0,543566.0,548003.0,551776.0,556768.0,564216.0,577931.0,596420.0,610276.0,613838.0,605918.0,595419.0,589811.0,586495.0,584157.0,575372.0,566167.0,563888.0,564410.0,570712.0,574986.0,579267.0,580547.0
394358,20,"Baltimore, MD",msa,MD,275206.0,277064.0,278166.0,278396.0,276556.0,276424.0,274315.0,277370.0,279686.0,282662.0,284648.0,286051.0,287648.0,290838.0,293138.0,293576.0,294553.0,294020.0,296225.0,296672.0,301420.0,299606.0,294893.0,291638.0,299469.0,307363.0,315024.0,315680.0,313028.0,309634.0,307405.0,308701.0,306997.0,310055.0,313251.0,317437.0,317622.0,320661.0,325578.0,328804.0,328315.0,327224.0,326804.0,330826.0,335623.0,343334.0,345267.0,345088.0,343140.0,344682.0,343785.0,340147.0,336663.0,337852.0,342505.0,346993.0,351537.0,356307.0,361591.0,363302.0
395121,21,"St. Louis, MO",msa,MO,174945.0,175392.0,176372.0,176666.0,177544.0,180215.0,180928.0,183539.0,181956.0,183751.0,184957.0,185563.0,186954.0,185308.0,187714.0,188646.0,190477.0,192184.0,190626.0,192091.0,193267.0,195699.0,196179.0,198569.0,201399.0,206945.0,209467.0,211149.0,209825.0,207449.0,208225.0,208246.0,209934.0,209892.0,212424.0,215514.0,218120.0,220801.0,220067.0,221579.0,218903.0,218341.0,218168.0,221193.0,225785.0,228696.0,235015.0,237485.0,238778.0,235893.0,235321.0,234738.0,234176.0,231348.0,230669.0,228743.0,233144.0,233093.0,239701.0,242848.0
394943,22,"Orlando, FL",msa,FL,232194.0,233465.0,233852.0,235807.0,237070.0,238458.0,240228.0,240410.0,241180.0,241880.0,244179.0,247034.0,249579.0,251291.0,252315.0,251862.0,254884.0,256997.0,259541.0,259067.0,261269.0,261929.0,262668.0,262909.0,266938.0,270604.0,274839.0,277614.0,280403.0,282146.0,282577.0,285234.0,289416.0,293603.0,299329.0,307105.0,316317.0,322492.0,328377.0,334283.0,342766.0,348147.0,354194.0,362053.0,371964.0,381493.0,387457.0,387749.0,385776.0,380473.0,379174.0,377431.0,375003.0,371770.0,372621.0,376345.0,380690.0,385194.0,388732.0,392716.0
394458,23,"Charlotte, NC",msa,NC,225639.0,225986.0,227268.0,229405.0,229440.0,229129.0,228401.0,231045.0,235187.0,238743.0,242112.0,244867.0,244714.0,247232.0,248356.0,250607.0,252039.0,252929.0,256410.0,257303.0,259520.0,254166.0,252337.0,254713.0,265452.0,274437.0,281897.0,286259.0,287553.0,289301.0,292304.0,299153.0,304519.0,311836.0,316287.0,320009.0,323557.0,329306.0,335630.0,341444.0,345552.0,349563.0,352489.0,356158.0,363539.0,372958.0,382640.0,382051.0,378101.0,372848.0,369059.0,364938.0,358157.0,359375.0,357859.0,362456.0,360275.0,364671.0,369702.0,375627.0
395055,24,"San Antonio, TX",msa,TX,214100.0,212287.0,213886.0,213266.0,214206.0,211838.0,212815.0,214520.0,217020.0,218805.0,219854.0,221916.0,222582.0,222963.0,225074.0,223565.0,223981.0,223766.0,227079.0,228849.0,230966.0,229935.0,230809.0,235551.0,241768.0,247820.0,251064.0,254946.0,255703.0,257346.0,258536.0,260018.0,263200.0,266841.0,271665.0,278401.0,283625.0,287933.0,292440.0,297607.0,302320.0,303637.0,304565.0,307513.0,312915.0,319747.0,324481.0,324517.0,321813.0,319923.0,321550.0,319084.0,317328.0,313264.0,313964.0,311245.0,310731.0,309216.0,308064.0,309348.0
394998,25,"Portland, OR",msa,OR,384548.0,381946.0,383800.0,382910.0,383033.0,380301.0,381895.0,383466.0,386259.0,386709.0,387619.0,389625.0,389845.0,390696.0,393390.0,396523.0,399142.0,401533.0,403378.0,406334.0,406010.0,403044.0,403673.0,408428.0,417748.0,427423.0,435169.0,440474.0,442276.0,445172.0,451775.0,460900.0,469499.0,478267.0,484081.0,490168.0,495188.0,497835.0,503318.0,504063.0,508921.0,508636.0,509725.0,518300.0,530078.0,543118.0,548234.0,546961.0,540890.0,535854.0,531234.0,527742.0,519645.0,511305.0,508794.0,509921.0,517399.0,523945.0,531728.0,536669.0
395045,26,"Sacramento, CA",msa,CA,390374.0,389995.0,389582.0,391396.0,390865.0,391297.0,390974.0,393116.0,398381.0,402652.0,404640.0,404773.0,406359.0,406934.0,405227.0,406667.0,407277.0,410492.0,411495.0,418003.0,420301.0,417993.0,417255.0,425163.0,439042.0,451674.0,459547.0,463404.0,466502.0,468576.0,474876.0,484323.0,495544.0,509161.0,521008.0,529220.0,532711.0,533417.0,534781.0,538778.0,541722.0,546948.0,553771.0,568409.0,577562.0,583288.0,577546.0,572922.0,560755.0,553390.0,544148.0,539910.0,529654.0,527085.0,525719.0,525129.0,525970.0,526742.0,535264.0,541377.0
394982,27,"Pittsburgh, PA",msa,PA,162304.0,161560.0,160269.0,160659.0,161648.0,162329.0,162114.0,161481.0,161954.0,164538.0,166570.0,168257.0,169810.0,169231.0,169792.0,170120.0,170624.0,170757.0,169198.0,171541.0,177605.0,180673.0,180011.0,179929.0,182686.0,187469.0,189516.0,189314.0,188063.0,186030.0,187952.0,191662.0,192129.0,194203.0,196771.0,202460.0,203561.0,203388.0,203570.0,205094.0,205406.0,204031.0,203602.0,204165.0,206518.0,209868.0,212319.0,215066.0,214022.0,212173.0,211054.0,209373.0,205932.0,201197.0,199936.0,201512.0,205201.0,208338.0,214414.0,219617.0
394466,28,"Cincinnati, OH",msa,OH,167849.0,168391.0,169575.0,171127.0,170616.0,170613.0,172090.0,174351.0,176966.0,177345.0,178152.0,177819.0,177753.0,179178.0,179283.0,180063.0,180818.0,181493.0,182851.0,186948.0,189736.0,188775.0,186915.0,188486.0,194178.0,197698.0,200831.0,202583.0,203599.0,201325.0,199539.0,198892.0,204416.0,208701.0,216827.0,219651.0,225014.0,225952.0,228353.0,229760.0,230990.0,230849.0,231439.0,231639.0,235079.0,238962.0,243577.0,243205.0,241721.0,240590.0,243501.0,243490.0,241948.0,237868.0,239181.0,239064.0,246655.0,251990.0,258203.0,259695.0
394355,29,"Austin, TX",msa,TX,311709.0,308895.0,309949.0,309898.0,313098.0,311951.0,306782.0,307143.0,311421.0,321167.0,325686.0,325283.0,322824.0,321197.0,325104.0,326014.0,327586.0,324929.0,328756.0,331420.0,333467.0,331088.0,330980.0,339001.0,349283.0,358896.0,365344.0,372545.0,377899.0,380876.0,389336.0,406283.0,433568.0,454458.0,469977.0,475305.0,477939.0,472844.0,466125.0,469596.0,474651.0,487507.0,498102.0,516625.0,535878.0,554691.0,557158.0,544520.0,525097.0,511786.0,503520.0,493788.0,479992.0,474529.0,467629.0,465887.0,462052.0,463548.0,468774.0,468918.0
394775,30,"Las Vegas, NV",msa,NV,267817.0,270960.0,275015.0,276571.0,277439.0,277775.0,277833.0,279368.0,279357.0,280853.0,280939.0,282132.0,284458.0,287844.0,289817.0,289499.0,288616.0,288756.0,293031.0,295154.0,296006.0,294938.0,297059.0,300810.0,302860.0,304487.0,308174.0,313300.0,316967.0,319388.0,322010.0,327594.0,333491.0,341391.0,348644.0,358084.0,363931.0,368809.0,371230.0,376671.0,383637.0,393239.0,405432.0,416251.0,426527.0,431198.0,431876.0,427529.0,419919.0,415845.0,411592.0,405670.0,395521.0,388574.0,385057.0,387328.0,389227.0,394584.0,397452.0,401750.0
394735,31,"Kansas City, MO",msa,MO,200830.0,200376.0,201470.0,204566.0,206342.0,208351.0,208133.0,211501.0,213513.0,217045.0,217180.0,216601.0,216704.0,216162.0,214840.0,214871.0,217673.0,220755.0,223198.0,227131.0,229516.0,228307.0,227217.0,230930.0,237640.0,245050.0,247977.0,250307.0,248258.0,249572.0,251663.0,252819.0,254435.0,255175.0,257539.0,259488.0,260020.0,262520.0,263546.0,265302.0,267672.0,266385.0,268886.0,272280.0,278495.0,286501.0,292188.0,294777.0,293822.0,291269.0,291312.0,287317.0,284830.0,280181.0,279647.0,278117.0,280363.0,283870.0,289928.0,295314.0
394492,32,"Columbus, OH",msa,OH,186849.0,186311.0,186290.0,187586.0,187097.0,185520.0,186760.0,189017.0,195150.0,198436.0,202411.0,200507.0,198633.0,196337.0,196295.0,195809.0,195704.0,197690.0,201572.0,207292.0,210515.0,211801.0,209213.0,211418.0,215338.0,220926.0,224116.0,225085.0,226401.0,224910.0,224067.0,225548.0,231821.0,237410.0,242826.0,245387.0,250555.0,251424.0,252807.0,252719.0,254531.0,256082.0,257886.0,259733.0,265669.0,274928.0,282899.0,286028.0,282113.0,278644.0,276525.0,276720.0,275510.0,271087.0,271962.0,273381.0,279896.0,282672.0,287359.0,289693.0
394705,34,"Indianapolis, IN",msa,IN,172559.0,172708.0,172936.0,174399.0,174730.0,175838.0,176560.0,178270.0,178942.0,180019.0,180697.0,184071.0,186270.0,187439.0,187376.0,186298.0,187867.0,187657.0,189135.0,190446.0,193915.0,196990.0,197393.0,200121.0,204680.0,210499.0,214134.0,214960.0,215736.0,214361.0,215605.0,215943.0,219599.0,223522.0,227639.0,232793.0,235770.0,239317.0,241629.0,244884.0,246825.0,244420.0,244165.0,246269.0,252838.0,258376.0,264924.0,268618.0,269436.0,267114.0,265637.0,262636.0,260338.0,258820.0,260786.0,260906.0,261230.0,262988.0,265777.0,269171.0
394475,35,"Cleveland, OH",msa,OH,142120.0,143286.0,143062.0,142948.0,141873.0,145524.0,146735.0,149227.0,148468.0,150616.0,151895.0,153620.0,152735.0,151634.0,151498.0,151809.0,151748.0,153634.0,156127.0,159200.0,160829.0,161026.0,159841.0,159981.0,162460.0,165545.0,168394.0,169293.0,172491.0,172196.0,172325.0,170625.0,170765.0,172271.0,174345.0,177365.0,181542.0,181492.0,182170.0,181045.0,182528.0,183747.0,184709.0,187794.0,189176.0,192511.0,197300.0,200916.0,202829.0,199215.0,196424.0,192404.0,190981.0,187847.0,187751.0,189580.0,194685.0,196046.0,200870.0,200855.0
395059,36,"San Jose, CA",msa,CA,1138284.0,1114423.0,1125858.0,1096699.0,1077644.0,1052118.0,1049826.0,1066139.0,1067650.0,1077921.0,1084910.0,1090295.0,1072827.0,1054996.0,1048109.0,1059468.0,1061730.0,1050643.0,1060414.0,1071127.0,1097681.0,1100857.0,1104264.0,1111392.0,1129193.0,1146641.0,1165463.0,1169163.0,1179264.0,1187009.0,1193102.0,1210120.0,1228883.0,1249607.0,1272065.0,1281668.0,1301935.0,1301903.0,1316018.0,1328336.0,1349434.0,1351889.0,1371638.0,1408271.0,1460258.0,1472215.0,1453039.0,1413674.0,1383560.0,1367327.0,1352444.0,1341262.0,1320272.0,1323360.0,1291928.0,1303231.0,1317225.0,1369208.0,1390491.0,1404709.0
394902,37,"Nashville, TN",msa,TN,260667.0,257209.0,258683.0,259492.0,263992.0,263934.0,264110.0,266234.0,268314.0,273137.0,276437.0,279968.0,281626.0,281798.0,283912.0,284870.0,288362.0,287927.0,287492.0,287370.0,289876.0,290054.0,288394.0,293232.0,300485.0,308314.0,313774.0,316192.0,317611.0,315426.0,318825.0,324024.0,331713.0,338604.0,348617.0,357495.0,365172.0,371353.0,381145.0,387512.0,392511.0,392330.0,398414.0,406851.0,422175.0,434597.0,440350.0,439339.0,431055.0,427407.0,418975.0,412498.0,407189.0,403257.0,406374.0,404612.0,407637.0,407032.0,408401.0,413779.0
395194,38,"Virginia Beach, VA",msa,VA,232562.0,231148.0,233573.0,236761.0,236017.0,232240.0,233259.0,234584.0,239976.0,241074.0,242381.0,242980.0,242838.0,245165.0,243792.0,243625.0,243158.0,245824.0,247323.0,250329.0,249812.0,252551.0,250181.0,254811.0,257093.0,265354.0,268758.0,273517.0,275313.0,274839.0,272250.0,271598.0,274280.0,277318.0,279904.0,281286.0,283786.0,283799.0,284602.0,285345.0,287548.0,289369.0,289593.0,291354.0,296349.0,304548.0,307771.0,306876.0,301829.0,300453.0,300784.0,300167.0,301137.0,301770.0,305037.0,308126.0,311785.0,314930.0,321407.0,326927.0
395005,39,"Providence, RI",msa,RI,266239.0,266362.0,268130.0,270121.0,270592.0,268341.0,267874.0,270242.0,275534.0,282427.0,283793.0,285375.0,284599.0,287688.0,288080.0,289277.0,287692.0,290362.0,289717.0,295068.0,298310.0,300317.0,296451.0,296677.0,304939.0,316160.0,323847.0,327004.0,329005.0,330699.0,330788.0,331519.0,335469.0,340825.0,347742.0,349835.0,357720.0,362728.0,367377.0,366293.0,367469.0,368621.0,372922.0,373512.0,378957.0,386171.0,393642.0,395873.0,392593.0,391690.0,393743.0,396163.0,394345.0,393276.0,394053.0,394777.0,398989.0,402572.0,410419.0,414727.0
394714,40,"Jacksonville, FL",msa,FL,221552.0,221074.0,221849.0,223935.0,225851.0,224111.0,224493.0,224906.0,226565.0,225529.0,224388.0,228872.0,232781.0,237481.0,237975.0,237369.0,234766.0,236891.0,239771.0,242272.0,241267.0,238267.0,238585.0,242748.0,250783.0,257591.0,261727.0,265780.0,269005.0,269026.0,271483.0,275129.0,283341.0,288526.0,294309.0,296876.0,301243.0,307264.0,314522.0,320948.0,322260.0,324510.0,326936.0,336255.0,345182.0,351989.0,356319.0,358058.0,360700.0,357393.0,355382.0,350968.0,348562.0,348508.0,348935.0,347783.0,345238.0,343707.0,349716.0,351056.0
394862,41,"Milwaukee, WI",msa,WI,214028.0,213178.0,210224.0,214393.0,212168.0,213472.0,209649.0,214380.0,220744.0,229168.0,229511.0,225662.0,224561.0,226289.0,227401.0,226660.0,225369.0,229117.0,228525.0,233063.0,232854.0,235248.0,231774.0,232837.0,232951.0,230433.0,221850.0,218823.0,219069.0,225092.0,227976.0,233413.0,238569.0,244702.0,249308.0,252991.0,251390.0,253939.0,252608.0,256715.0,254418.0,254006.0,252836.0,255372.0,259698.0,267487.0,274851.0,278866.0,276786.0,278062.0,277078.0,277676.0,272132.0,270564.0,272027.0,274083.0,282398.0,285352.0,293097.0,294441.0
394935,42,"Oklahoma City, OK",msa,OK,160669.0,162735.0,165671.0,166622.0,167435.0,166603.0,170103.0,172126.0,173949.0,173270.0,176377.0,176231.0,179001.0,177957.0,179921.0,180797.0,182646.0,181797.0,181639.0,182165.0,186013.0,186729.0,187569.0,189369.0,195864.0,199181.0,202400.0,201838.0,201333.0,199724.0,199900.0,203776.0,207113.0,209589.0,210577.0,211810.0,211332.0,212122.0,215011.0,217842.0,219103.0,218430.0,220093.0,224202.0,227275.0,232802.0,233732.0,234169.0,233448.0,235363.0,238126.0,238769.0,233689.0,230131.0,228131.0,233811.0,238614.0,242340.0,243407.0,246210.0
